06.04.2021;19:34:59  s50716 110.845833 71.235556
06.04.2021;20:14:10  oj287 133.958333 20.011389
06.04.2021;21:13:07  q1156 180.145833 29.140556
06.04.2021;22:15:13  3c279 194.287500 -5.888611
06.04.2021;22:56:51  pks1222 186.416667 21.303333
06.04.2021;23:39:56  wcom 185.575000 28.137778
07.04.2021;00:06:13  wcom 185.583333 28.152500
07.04.2021;00:19:35  pg1553 239.108333 11.129444
07.04.2021;01:08:22  q1633 248.962500 38.107222
07.04.2021;02:05:21  s40954 149.929167 65.441111
07.04.2021;03:06:57  bllac 330.754167 42.382778
07.04.2021;19:25:52  oj287 134.054167 20.021944
07.04.2021;20:29:17  s50716 110.945833 71.231944
07.04.2021;21:04:02  pks1055 164.945833 1.480833
07.04.2021;22:00:20  s40954 150.045833 65.420278
07.04.2021;22:38:48  3c273 187.562500 1.932222
07.04.2021;23:12:15  3c279 194.408333 -5.902778
08.04.2021;18:01:44  s50716 110.925000 71.261667
08.04.2021;18:33:21  oj287 134.029167 20.038333
08.04.2021;19:24:25  s40954 149.987500 65.457222
08.04.2021;20:20:02  q0836 130.783333 70.791111
08.04.2021;21:11:58  3c273 187.533333 1.936944
08.04.2021;21:42:43  pks1222 186.495833 21.313889
08.04.2021;22:29:37  q1156 180.204167 29.151389
08.04.2021;23:22:53  m87 187.970833 12.250556
08.04.2021;23:39:26  pks1510 228.512500 -9.159722
09.04.2021;00:32:32  mkn501 253.625000 39.722500
09.04.2021;01:03:10  q1633 249.008333 38.134167
09.04.2021;01:36:07  q1959 299.862500 65.175278
10.04.2021;18:41:05  s50716 110.975000 71.248611
10.04.2021;19:16:51  oj287 134.062500 20.035833
10.04.2021;20:09:55  q1156 180.216667 29.139722
10.04.2021;21:04:16  3c273 187.554167 1.934444
10.04.2021;21:58:33  q1156 180.229167 29.140278
10.04.2021;22:57:38  pg1553 239.166667 11.160556
10.04.2021;23:45:17  pks1510 228.525000 -9.138611
11.04.2021;00:44:23  mkn501 253.620833 39.720278
11.04.2021;01:19:15  bllac 330.812500 42.402778
12.04.2021;18:46:08  s50716 110.929167 71.254444
12.04.2021;19:05:58  oj287 134.066667 20.030833
12.04.2021;19:42:06  pks1055 164.912500 1.505278
12.04.2021;20:26:53  q1156 180.237500 29.147778
12.04.2021;21:31:27  3c273 187.554167 1.960556
12.04.2021;22:16:03  3c279 194.395833 -5.850833
13.04.2021;00:07:15  mkn501 253.604167 39.743333
13.04.2021;00:41:30  pg1553 239.225000 11.164167
13.04.2021;01:14:11  mkn501 253.637500 39.722778
13.04.2021;01:32:05  j2103 316.029167 45.873889
14.04.2021;20:03:05  s50716 110.941667 71.228889
14.04.2021;20:59:35  s40954 150.050000 65.409444
14.04.2021;22:38:44  3c273 187.575000 1.934722
14.04.2021;23:17:54  3c279 194.416667 -5.903611
14.04.2021;23:44:04  q1156 180.258333 29.143889
15.04.2021;00:26:19  mkn501 253.612500 39.694167
15.04.2021;01:09:02  pg1553 239.241667 11.141111
15.04.2021;18:47:14  s50716 110.933333 71.225833
15.04.2021;19:19:59  oj287 134.070833 20.005833
15.04.2021;19:54:33  s40954 150.066667 65.397222
15.04.2021;20:42:55  q1156 180.241667 29.111944
15.04.2021;21:32:54  3c279 194.400000 -5.893333
15.04.2021;22:08:04  3c273 187.579167 1.933056
15.04.2021;22:46:25  wcom 185.700000 28.125000
15.04.2021;23:20:52  pks1510 228.545833 -9.175833
16.04.2021;00:07:47  pg1553 239.216667 11.120278
16.04.2021;00:43:41  mkn501 253.645833 39.713056
16.04.2021;01:12:18  bllac 330.833333 42.379722
16.04.2021;18:56:32  s50716 110.862500 71.272778
16.04.2021;20:08:55  oj49 128.158333 4.521389
16.04.2021;20:36:25  3c279 194.233333 -5.849167
16.04.2021;21:43:44  q1156 180.125000 29.170556
16.04.2021;23:03:40  mkn501 253.454167 39.769167
16.04.2021;23:16:53  b21308 197.816667 32.238611
17.04.2021;00:13:45  mkn501 253.470833 39.759167
17.04.2021;01:22:17  bllac 330.645833 42.399722
17.04.2021;18:29:54  s50716 110.983333 71.240556
17.04.2021;19:06:07  oj287 134.054167 20.026111
17.04.2021;19:38:29  s40954 150.033333 65.451667
17.04.2021;20:34:18  q1156 180.204167 29.124444
17.04.2021;21:23:26  wcom 185.633333 28.141944
17.04.2021;22:01:21  pks1222 186.495833 21.291111
17.04.2021;22:52:09  pg1553 239.183333 11.160278
17.04.2021;23:22:01  mkn501 253.558333 39.748889
18.04.2021;00:13:11  bllac 330.770833 42.376944
18.04.2021;18:33:28  s50716 110.912500 71.251389
18.04.2021;19:04:34  oj287 134.050000 20.038889
18.04.2021;19:33:33  s40954 150.020833 65.440556
18.04.2021;20:27:02  q1156 180.212500 29.125000
18.04.2021;21:13:24  3c273 187.545833 1.936944
18.04.2021;21:28:40  wcom 185.650000 28.158889
18.04.2021;22:00:07  pks1222 186.495833 21.280556
18.04.2021;23:55:23  pg1553 239.179167 11.160000
19.04.2021;18:42:09  4u0115 19.895833 63.880833
19.04.2021;18:45:40  s50716 110.987500 71.245556
19.04.2021;19:20:36  4u0115 19.854167 63.924444
19.04.2021;19:39:51  oj287 134.100000 20.027222
19.04.2021;19:52:56  cicam 65.312500 56.026667
19.04.2021;20:11:24  pks1055 164.954167 1.507222
19.04.2021;21:01:57  3c279 194.425000 -5.867222
19.04.2021;21:54:33  3c273 187.612500 1.949167
19.04.2021;22:12:00  mkn421 166.370833 38.098889
19.04.2021;22:38:40  q1156 180.304167 29.150833
19.04.2021;23:02:51  q1156 180.304167 29.188056
19.04.2021;23:37:25  pg1553 239.200000 11.141667
20.04.2021;00:14:14  mkn501 253.645833 39.736111
20.04.2021;00:32:31  pvcep 311.183333 67.959167
20.04.2021;00:55:48  j2103 316.091667 45.837500
20.04.2021;01:06:34  bllac 330.858333 42.383611
20.04.2021;23:57:50  pg1553 239.112500 11.114167
29.04.2021;20:05:52  q1156 180.258333 29.138889
29.04.2021;21:03:07  3c279 194.416667 -5.874167
29.04.2021;21:43:41  b21308 197.970833 32.227778
29.04.2021;22:36:22  b21308 197.983333 32.226944
29.04.2021;23:10:24  bllac 330.820833 42.391667
30.04.2021;00:24:59  j2103 316.033333 45.874167
30.04.2021;19:51:38  s50716 110.925000 71.239444
30.04.2021;20:26:48  q1156 180.233333 29.131389
30.04.2021;21:54:42  wcom 185.683333 28.145556
30.04.2021;23:24:43  pg1553 239.175000 11.136667
30.04.2021;23:52:37  bllac 330.783333 42.389722
08.05.2021;20:40:30  s40954 150.012500 65.444722
08.05.2021;21:16:45  q1156 180.237500 29.122500
08.05.2021;21:59:54  pks1222 186.491667 21.274722
08.05.2021;22:26:44  pg1553 239.175000 11.126944
08.05.2021;23:05:41  bllac 330.766667 42.402222
08.05.2021;23:28:13  4u0115 19.770833 63.949444
08.05.2021;23:53:10  s50716 110.775000 71.355000
10.05.2021;21:42:24  pg1553 239.191667 11.137222
10.05.2021;22:22:23  mkn501 253.579167 39.699722
10.05.2021;22:56:54  3c371 271.454167 69.742778
10.05.2021;23:29:39  j2103 315.979167 45.851389
10.05.2021;23:55:38  bllac 330.800000 42.367500
11.05.2021;19:53:53  s50716 110.925000 71.243611
11.05.2021;20:28:10  q1156 180.229167 29.120000
11.05.2021;21:17:06  s40954 149.979167 65.453889
11.05.2021;22:03:29  pks1510 228.504167 -9.165000
11.05.2021;22:56:46  pg1553 239.158333 11.128889
11.05.2021;23:23:29  bllac 330.791667 42.366667
12.05.2021;20:38:16  s50716 110.866667 71.262500
12.05.2021;21:10:59  q1156 180.233333 29.174722
12.05.2021;22:04:38  pks1510 228.495833 -9.168611
12.05.2021;23:08:45  bllac 330.800000 42.383056
12.05.2021;23:31:31  j2103 316.000000 45.877778
12.05.2021;23:37:45  v1057 314.829167 44.372222
14.05.2021;20:58:36  s50716 110.862500 71.242222
14.05.2021;22:33:18  bllac 330.762500 42.390556
14.05.2021;23:20:47  q1156 180.225000 29.176111
16.05.2021;19:58:48  s50716 110.904167 71.246111
16.05.2021;20:50:18  q1156 180.225000 29.126389
16.05.2021;21:36:44  pg1553 239.212500 11.128056
16.05.2021;22:00:31  bllac 330.775000 42.382222
16.05.2021;22:37:29  s40954 150.008333 65.457778
11.08.2021;19:42:47  bllac 330.783333 42.337500
11.08.2021;20:27:32  bllac 288.237500 5.053889
11.08.2021;20:56:58  bllac 330.816667 42.348056
11.08.2021;21:24:17  s50716 110.625000 71.408889
11.08.2021;22:15:19  j2103 316.029167 45.838333
11.08.2021;22:35:35  bllac 330.837500 42.347222
11.08.2021;22:56:28  v1057 314.862500 44.332222
11.08.2021;23:12:02  pvcep 311.408333 67.983333
12.08.2021;00:17:05  3c454 343.741667 16.241944
18.08.2021;19:48:35  bllac 330.837500 42.381667
18.08.2021;21:02:53  m100 307.445833 -20.187222
18.08.2021;23:28:10  j2103 316.104167 45.892778
18.08.2021;23:37:55  bllac 330.904167 42.382778
19.08.2021;00:05:10  q1959 299.933333 65.198889
19.08.2021;00:44:06  s50716 110.762500 71.285556
20.08.2021;19:30:53  h1722 261.570833 11.917222
20.08.2021;19:57:26  ot081 268.191667 9.665278
20.08.2021;20:41:10  pg1553 239.266667 11.186111
20.08.2021;21:06:31  bllac 330.870833 42.384722
20.08.2021;21:51:55  3c454 343.754167 16.272222
20.08.2021;22:42:03  cta102 338.420833 11.863056
20.08.2021;23:42:17  q1959 299.933333 65.181111
21.08.2021;00:14:47  3c66a 35.966667 43.148889
21.08.2021;00:47:11  s50716 110.695833 71.261944
21.08.2021;01:07:01  cicam 65.295833 56.007500
21.08.2021;19:41:54  h1722 261.554167 11.905278
21.08.2021;20:03:57  mkn501 253.612500 39.726389
21.08.2021;20:43:57  q1633 249.104167 38.137500
21.08.2021;21:06:00  bllac 330.866667 42.383611
21.08.2021;21:43:59  3c454 343.775000 16.250556
21.08.2021;22:16:55  cta102 338.420833 11.870556
21.08.2021;22:31:27  bllac 330.879167 42.383611
21.08.2021;22:51:16  q1959 299.966667 65.124167
21.08.2021;23:19:02  4u0115 19.937500 63.832222
21.08.2021;23:45:12  s50716 110.691667 71.300556
22.08.2021;00:32:41  q0836 130.545833 70.859444
28.08.2021;19:50:02  h1722 261.562500 11.907778
28.08.2021;20:11:24  q1739 265.225000 52.181944
28.08.2021;20:29:58  pvcep 311.212500 67.987500
28.08.2021;21:14:16  bllac 330.883333 42.383056
30.08.2021;19:49:25  pg1553 239.250000 11.169444
30.08.2021;20:35:50  mkn501 253.637500 39.747500
30.08.2021;21:20:25  h1722 261.591667 11.903611
30.08.2021;21:58:34  cta102 338.408333 11.858889
30.08.2021;22:49:05  v1057 314.916667 44.356389
30.08.2021;23:02:44  j2103 316.079167 45.868889
30.08.2021;23:21:23  bllac 330.887500 42.384167
31.08.2021;00:10:38  1es2344 357.045833 51.823611
31.08.2021;00:33:36  pvcep 311.408333 68.008611
31.08.2021;19:50:53  3c345 250.912500 39.768611
31.08.2021;20:36:00  h1722 261.579167 11.912500
31.08.2021;21:12:53  q1959 299.925000 65.175833
31.08.2021;21:49:49  bllac 330.866667 42.380556
31.08.2021;22:37:50  cta102 338.412500 11.842778
31.08.2021;22:53:07  hbc722 314.770833 43.975833
31.08.2021;23:45:37  4u0115 20.000000 63.856667
01.09.2021;19:26:42  bllac 329.870833 42.397222
01.09.2021;19:59:58  ss433 287.337500 5.110000
01.09.2021;20:36:35  3c371 270.512500 69.762222
01.09.2021;21:27:19  bllac 329.891667 42.386389
01.09.2021;22:10:34  j2103 315.100000 45.872500
01.09.2021;22:35:42  hbc722 313.804167 43.964722
02.09.2021;01:17:14  4u0115 18.833333 63.830278
02.09.2021;01:40:33  cicam 64.329167 55.994167
05.09.2021;19:57:07  bllac 330.845833 42.380556
10.09.2021;18:20:38  3c345 250.920833 39.793889
10.09.2021;19:06:25  pg1553 239.225000 11.184444
10.09.2021;19:56:05  bllac 330.862500 42.385556
10.09.2021;20:33:12  j2103 316.079167 45.878889
10.09.2021;20:53:34  cta102 338.395833 11.868611
10.09.2021;21:55:54  3c454 343.775000 16.261111
10.09.2021;22:58:16  3c66a 35.970833 43.144167
10.09.2021;23:38:20  s40954 149.770833 65.531389
13.09.2021;19:25:43  bllac 330.845833 42.382222
13.09.2021;20:39:15  mkn501 253.595833 39.726389
13.09.2021;21:34:51  j2103 316.070833 45.867222
13.09.2021;22:19:25  q1959 299.945833 65.113333
14.09.2021;00:11:47  bllac 330.866667 42.385556
14.09.2021;00:57:41  3c66a 35.983333 43.126944
14.09.2021;21:03:37  bllac 330.908333 42.381111
14.09.2021;22:02:29  3c66a 35.995833 43.148333
14.09.2021;23:15:41  s50716 110.783333 71.283333
15.09.2021;00:30:51  v1057 314.900000 44.376944
17.09.2021;19:38:01  j2103 316.070833 45.878889
17.09.2021;20:16:14  bllac 330.875000 42.383889
17.09.2021;21:24:55  4u0115 19.916667 63.828333
22.09.2021;17:48:30  j2103 316.054167 45.880000
22.09.2021;18:02:48  bllac 330.837500 42.387500
22.09.2021;18:31:37  bllac 330.866667 42.385000
22.09.2021;18:47:33  j2103 316.045833 45.877778
22.09.2021;19:17:49  bllac 330.858333 42.386944
27.09.2021;16:53:54  bllac 330.820833 42.382222
27.09.2021;17:37:37  h1722 261.570833 11.934722
27.09.2021;18:22:37  j2103 316.050000 45.887500
27.09.2021;18:50:05  bllac 330.854167 42.384722
27.09.2021;19:13:33  3c345 250.925000 39.772500
27.09.2021;20:03:43  bllac 330.895833 42.383333
27.09.2021;20:35:28  bllac 330.866667 42.379167
27.09.2021;21:02:01  exo2030 308.266667 37.711944
27.09.2021;21:30:35  v1057 314.920833 44.338611
27.09.2021;21:47:06  bllac 330.904167 42.384444
27.09.2021;22:09:11  q1959 299.950000 65.122500
27.09.2021;23:02:19  j2103 316.091667 45.876389
27.09.2021;23:23:33  bllac 330.908333 42.384722
02.10.2021;18:02:29  bllac 330.845833 42.383333
02.10.2021;18:42:27  exo2030 308.287500 37.772222
02.10.2021;19:06:34  j2103 316.087500 45.833611
02.10.2021;19:29:09  cta102 338.420833 11.844444
02.10.2021;20:15:18  bllac 330.879167 42.384444
02.10.2021;20:38:31  3c454 343.770833 16.281944
02.10.2021;21:16:00  bllac 330.862500 42.394444
02.10.2021;21:39:48  j2103 316.091667 45.835278
02.10.2021;22:20:29  q1959 299.966667 65.196944
02.10.2021;23:02:47  bllac 330.879167 42.383889
02.10.2021;23:23:19  3c66a 35.954167 43.140000
03.10.2021;00:28:00  bllac 330.891667 42.383889
03.10.2021;00:53:42  s50716 110.816667 71.242778
03.10.2021;01:41:10  s40954 149.891667 65.457500
03.10.2021;16:45:00  bllac 330.854167 42.386944
03.10.2021;17:20:48  exo2030 308.270833 37.711389
03.10.2021;18:22:46  3c371 271.500000 69.779444
03.10.2021;18:53:09  j2103 316.054167 45.893889
03.10.2021;19:13:12  q1959 299.945833 65.193889
03.10.2021;19:53:35  cta102 338.425000 11.885833
03.10.2021;20:44:26  3c454 343.783333 16.279444
03.10.2021;21:20:45  bllac 330.908333 42.407778
03.10.2021;21:39:05  4u0115 19.958333 63.835000
03.10.2021;22:04:44  3c66a 35.958333 43.131111
03.10.2021;23:02:02  3c84 50.304167 41.590556
03.10.2021;23:23:12  s50716 110.775000 71.246389
03.10.2021;23:59:29  q0836 130.608333 70.759167
04.10.2021;01:11:45  s40954 149.891667 65.438056
04.10.2021;18:15:40  exo2030 308.245833 37.710000
04.10.2021;19:27:52  bllac 330.875000 42.382778
04.10.2021;20:41:20  j2103 316.091667 45.838611
04.10.2021;21:08:29  cta102 338.420833 11.842222
04.10.2021;22:08:10  4u0115 19.962500 63.833056
04.10.2021;22:57:04  3c66a 36.012500 43.142778
04.10.2021;23:54:11  3c84 50.312500 41.604444
05.10.2021;00:19:43  cicam 65.341667 55.995833
05.10.2021;00:48:57  s50716 110.812500 71.238056
05.10.2021;01:22:08  s40954 149.858333 65.424167
05.10.2021;02:04:09  1es0647 103.000000 25.034444
06.10.2021;17:11:01  bllac 330.837500 42.396667
06.10.2021;17:52:38  j2103 316.054167 45.882222
06.10.2021;18:46:56  bllac 330.870833 42.394722
06.10.2021;19:23:13  pvcep 311.225000 68.033889
06.10.2021;20:17:55  v1057 314.900000 44.370556
06.10.2021;20:36:06  bllac 330.891667 42.386111
06.10.2021;20:59:25  hbc722 314.804167 43.989167
06.10.2021;21:49:44  bllac 330.908333 42.385556
06.10.2021;22:21:24  j2103 316.095833 45.900000
06.10.2021;22:36:15  3c66a 35.979167 43.165278
06.10.2021;23:47:52  bllac 330.891667 42.417222
07.10.2021;00:21:26  s50716 110.800000 71.248333
07.10.2021;00:56:14  4u0115 19.975000 63.843056
07.10.2021;01:34:00  1es0647 103.000000 25.053333
07.10.2021;02:35:14  cicam 65.325000 56.052778
13.10.2021;17:44:16  j2103 316.062500 45.888611
13.10.2021;18:04:44  bllac 330.866667 42.385278
13.10.2021;18:50:27  bllac 330.866667 42.383611
13.10.2021;19:37:29  3c66a 35.929167 43.155833
13.10.2021;20:12:22  4u0115 19.925000 63.852778
13.10.2021;20:17:27  4u0115 19.912500 63.836389
13.10.2021;20:26:42  s50716 110.695833 71.314444
13.10.2021;20:48:16  q1959 299.891667 65.145833
13.10.2021;21:18:41  j2103 316.066667 45.874167
13.10.2021;22:04:52  bllac 330.854167 42.385000
13.10.2021;22:28:32  cicam 65.308333 56.000833
13.10.2021;22:49:49  3c84 50.279167 41.615278
13.10.2021;23:20:09  3c84 50.291667 41.628333
13.10.2021;23:45:28  ao0235 39.954167 16.706389
14.10.2021;00:12:58  bllac 330.875000 42.431111
14.10.2021;01:17:59  1es0647 102.983333 25.025556
15.10.2021;01:07:14  j2103 316.033333 45.896111
15.10.2021;01:27:12  bllac 330.887500 42.383889
15.10.2021;02:09:33  4u0115 19.950000 63.816944
15.10.2021;02:37:20  3c66a 36.029167 43.139722
15.10.2021;03:09:32  1es0647 103.029167 25.021389
15.10.2021;03:26:52  s50716 110.887500 71.205000
18.10.2021;17:32:54  bllac 330.875000 42.381944
18.10.2021;18:07:40  j2103 316.091667 45.837778
18.10.2021;19:11:25  j2103 316.004167 45.953889
18.10.2021;19:39:01  j2103 316.091667 45.839722
19.10.2021;17:28:44  bllac 330.975000 42.380278
19.10.2021;18:25:05  cta102 338.545833 11.843333
19.10.2021;19:23:46  3c454 343.900000 16.276667
19.10.2021;20:03:11  4u0115 20.016667 63.836667
19.10.2021;22:54:30  3c66a 36.116667 43.127222
29.10.2021;16:19:52  j2103 316.037500 45.868333
29.10.2021;17:00:39  bllac 330.850000 42.388333
29.10.2021;17:27:56  s50716 110.616667 71.368611
29.10.2021;17:42:17  4u0115 19.891667 63.841111
29.10.2021;18:06:11  j2103 316.062500 45.877500
29.10.2021;18:45:13  bllac 330.883333 42.383889
29.10.2021;19:55:43  j2103 316.066667 45.886111
29.10.2021;20:53:00  v1057 314.920833 44.343333
29.10.2021;21:08:51  3c66a 35.962500 43.159444
29.10.2021;21:11:43  j2103 316.095833 45.895556
29.10.2021;21:38:04  v1057 314.900000 44.390000
29.10.2021;21:44:52  bllac 330.879167 42.402500
29.10.2021;22:33:00  3c66a 35.995833 43.168889
29.10.2021;23:17:03  4u0115 19.970833 63.854722
29.10.2021;23:46:20  3c84 50.295833 41.611667
30.10.2021;00:04:35  1es0647 102.995833 25.047778
30.10.2021;00:34:41  s40954 149.883333 65.434167
30.10.2021;01:23:12  pks0735 114.866667 17.690833
30.10.2021;15:40:31  bllac 330.850000 42.386111
30.10.2021;16:06:15  j2103 316.045833 45.875278
30.10.2021;16:36:08  ss433 288.266667 5.076944
30.10.2021;17:09:38  q1959 299.891667 65.136944
30.10.2021;17:44:12  v1057 314.908333 44.357500
30.10.2021;18:02:52  pvcep 311.241667 68.027500
30.10.2021;18:44:00  cta102 338.441667 11.872500
30.10.2021;19:46:44  bllac 330.891667 42.398056
30.10.2021;20:17:13  hbc722 314.812500 43.991389
30.10.2021;20:58:01  j2103 316.100000 45.899167
30.10.2021;21:31:44  ao0235 39.958333 16.739167
30.10.2021;22:09:58  cicam 65.366667 56.002500
30.10.2021;22:31:11  3c66a 36.020833 43.152222
30.10.2021;23:31:09  s50716 110.870833 71.245556
31.10.2021;00:14:14  s40954 149.916667 65.432222
31.10.2021;00:32:50  4u0115 68.945833 63.870000
31.10.2021;00:35:05  4u0115 19.995833 63.840000
31.10.2021;00:47:32  s40954 149.912500 65.432778
31.10.2021;01:44:40  1es0647 103.041667 25.048611
31.10.2021;03:09:36  oj287 134.054167 20.030556
31.10.2021;03:38:16  oj287 134.020833 20.024167
31.10.2021;03:47:06  s41030 158.737500 60.720000
31.10.2021;15:25:51  bllac 330.879167 42.380833
31.10.2021;16:01:59  j2103 316.045833 45.875278
31.10.2021;16:19:04  3c371 271.595833 69.798611
31.10.2021;17:14:21  4u0115 19.941667 63.846389
31.10.2021;17:47:21  q1959 299.920833 65.201111
02.11.2021;15:41:50  bllac 330.845833 42.380000
02.11.2021;16:34:53  BD323739 303.220833 32.863056
02.11.2021;16:39:56  BD284211 328.008333 28.964167
02.11.2021;16:56:24  bllac 330.879167 42.365278
02.11.2021;17:20:56  q1959 299.925000 65.115833
02.11.2021;18:02:35  bllac 330.891667 42.368889
02.11.2021;18:33:43  HD204827 322.362500 58.806667
02.11.2021;18:48:23  cta102 338.425000 11.861389
02.11.2021;19:32:33  bllac 330.895833 42.383056
14.11.2021;16:36:24  bllac 330.879167 42.382222
14.11.2021;17:43:15  3c454 343.758333 16.257778
15.11.2021;16:33:38  bllac 330.883333 42.383611
15.11.2021;17:27:24  cta102 338.425000 11.842222
15.11.2021;18:09:50  j2103 316.062500 45.876111
15.11.2021;18:59:10  q1959 299.970833 65.124444
15.11.2021;20:26:45  v1057 314.925000 44.340278
15.11.2021;21:01:40  3c66a 35.983333 43.129167
22.11.2021;16:15:23  bllac 330.862500 42.385833
22.11.2021;16:55:46  cta102 338.425000 11.844167
22.11.2021;17:31:22  j2103 316.058333 45.887500
22.11.2021;18:03:24  q1959 300.012500 65.155000
22.11.2021;18:50:23  3c66a 35.970833 43.131389
22.11.2021;20:04:03  s50716 110.804167 71.249167
22.11.2021;20:38:47  s40954 149.850000 65.480000
22.11.2021;21:28:29  q0836 130.620833 70.767222
05.12.2021;17:31:55  bllac 330.875000 42.375833
05.12.2021;18:41:49  1es2344 357.016667 51.825278
05.12.2021;20:24:28  3c66a 35.987500 43.134444
05.12.2021;21:17:15  pks0420 66.112500 -1.261944
05.12.2021;22:04:45  3c84 50.325000 41.586389
05.12.2021;22:39:57  4u0115 19.970833 63.826389
05.12.2021;23:15:19  cicam 65.345833 56.037222
05.12.2021;23:31:18  pks0735 114.875000 17.654444
06.12.2021;00:14:59  s50716 110.916667 71.231667
06.12.2021;00:53:29  oj287 134.033333 20.022778
06.12.2021;01:11:06  s40954 149.975000 65.404722
09.12.2021;16:07:50  j2103 316.041667 45.875000
09.12.2021;16:31:53  bllac 330.854167 42.366389
09.12.2021;17:17:30  j2103 316.041667 45.882778
09.12.2021;17:25:42  q1959 299.916667 65.193056
09.12.2021;18:18:19  3c371 271.550000 69.812778
09.12.2021;18:46:38  pvcep 311.333333 68.012222
09.12.2021;20:10:51  4u0115 19.925000 63.813056
09.12.2021;20:41:18  cicam 65.325000 55.979444
09.12.2021;20:57:23  s50716 110.804167 71.216667
09.12.2021;21:39:07  s40954 149.891667 65.417222
09.12.2021;22:17:45  pks0420 66.104167 -1.273611
21.12.2021;03:11:29  s50716 110.970833 71.231667
22.12.2021;15:54:26  s50716 110.716667 71.275556
22.12.2021;16:27:15  j2103 316.075000 45.885000
22.12.2021;16:50:36  bllac 330.866667 42.385278
22.12.2021;17:33:22  j2103 316.054167 45.885000
22.12.2021;17:54:34  s50716 110.791667 71.249167
22.12.2021;18:28:19  3c84 50.275000 41.612222
22.12.2021;19:10:42  s50716 110.825000 71.238611
22.12.2021;19:44:25  4u0115 19.929167 63.840556
22.12.2021;20:07:53  cicam 65.325000 55.969167
22.12.2021;20:34:29  pks0735 114.833333 17.683611
22.12.2021;21:58:28  1es0647 103.000000 25.037222
22.12.2021;22:39:08  s50716 110.875000 71.237222
22.12.2021;22:56:06  s50716 110.879167 71.234722
22.12.2021;23:04:26  q1156 180.179167 29.124722
23.12.2021;00:07:32  mkn421 166.258333 38.104722
23.12.2021;00:09:32  s50716 111.075000 71.296389
27.12.2021;21:30:39  s50716 110.875000 71.213056
27.12.2021;22:15:58  pks0735 114.870833 17.626389
27.12.2021;23:49:30  oj287 134.033333 19.985278
28.12.2021;01:47:44  s40954 149.966667 65.411667
28.12.2021;02:40:18  q1156 180.212500 29.120000
28.12.2021;03:28:18  q1156 180.204167 29.085556
28.12.2021;04:12:50  wcom 185.629167 28.108889
28.12.2021;04:35:37  3c279 194.362500 -5.893611
28.12.2021;05:15:30  mkn501 253.533333 39.694167
28.12.2021;05:32:32  mkn501 253.537500 39.681111
01.01.2022;15:40:39  bllac 330.850000 42.383056
01.01.2022;16:22:11  3c454 343.775000 16.245278
01.01.2022;17:10:14  j2103 316.075000 45.875278
01.01.2022;17:40:54  s50716 110.841667 71.247222
01.01.2022;18:45:49  ao0235 39.995833 16.718333
01.01.2022;19:20:54  3c66a 35.954167 43.148056
01.01.2022;20:40:32  4u0115 19.995833 63.851944
01.01.2022;21:33:09  cicam 65.358333 56.011667
01.01.2022;22:18:11  pks0528 83.066667 13.593611
01.01.2022;22:46:40  pks0735 114.912500 17.658611
01.01.2022;23:53:39  s50716 110.883333 71.235556
02.01.2022;00:22:18  s40954 149.975000 65.401667
02.01.2022;01:10:20  q0836 130.679167 70.746111
02.01.2022;02:16:53  oj287 134.075000 20.041389
02.01.2022;02:58:38  s41030 158.783333 60.694444
02.01.2022;03:22:12  q1156 180.225000 29.118333
02.01.2022;03:54:12  wcom 185.620833 28.131944
02.01.2022;04:42:32  pks1222 186.512500 21.303056
02.01.2022;05:20:59  mkn501 253.566667 39.721389
11.01.2022;16:00:57  bllac 330.900000 42.381389
11.01.2022;16:35:09  v1057 314.908333 44.358611
11.01.2022;16:59:43  3c454 343.795833 16.242500
11.01.2022;17:09:46  3c66a 35.979167 43.126111
11.01.2022;18:33:52  3c84 50.312500 41.591111
11.01.2022;19:21:17  s50716 110.891667 71.230000
11.01.2022;20:04:08  4u0115 20.000000 63.850278
11.01.2022;20:42:55  cicam 65.366667 56.006944
11.01.2022;20:56:47  cicam 65.375000 56.035278
11.01.2022;21:12:09  RXJ0521 80.750000 21.233611
11.01.2022;21:46:32  1es0647 103.033333 25.016389
11.01.2022;22:22:13  pks0735 114.883333 17.665278
11.01.2022;22:59:15  oj287 134.050000 20.006667
12.01.2022;00:50:06  s40954 150.029167 65.391111
12.01.2022;01:32:59  s50716 110.929167 71.231944
12.01.2022;01:56:32  s41030 158.804167 60.689444
12.01.2022;02:22:51  q1156 180.237500 29.118889
12.01.2022;03:28:53  mkn501 253.591667 39.724167
12.01.2022;04:31:29  b21308 197.966667 32.210000
12.01.2022;05:01:11  pks1222 186.541667 21.304444
15.01.2022;18:15:47  3c66a 36.045833 43.146111
15.01.2022;19:17:53  3c84 50.387500 41.627500
15.01.2022;19:52:50  4u0115 20.025000 63.855833
15.01.2022;20:39:03  pks0735 114.929167 17.654722
15.01.2022;21:15:06  s50716 110.987500 71.248333
15.01.2022;23:47:41  s40954 150.050000 65.436389
16.01.2022;01:28:44  q1156 180.275000 29.120556
16.01.2022;01:42:49  wcom 185.670833 28.146667
16.01.2022;01:55:21  pks1222 186.520833 21.325278
16.01.2022;02:14:42  s50716 111.016667 71.262778
16.01.2022;02:43:43  b21308 197.954167 32.228333
16.01.2022;03:19:19  mkn501 253.629167 39.738889
17.01.2022;19:09:28  bllac 330.841667 42.360278
17.01.2022;19:59:59  j2103 315.991667 45.863889
